Cut the Rope Free,com.zeptolab.ctr.ads,free.webp,the original one! (don't download the newer versions..),10,ic-onesignal-large-icon-default-1.png,ic-onesignal-large-icon-default.png,icon-105.png,icon-125.png,icon-14.png,icon-41.png,icon-46.png,icon-52.png,icon-63.png,icon-69.png,icon-75.png,icon-background-13.png,icon-background-14.png,icon-background-41.png,icon-background-45.png,icon-background-46.png,icon-background-51.png,icon-background-52.png,icon-foreground-13.png,icon-foreground-14.png,icon-foreground-41.png,icon-foreground-45.png,icon-foreground-46.png,icon-foreground-51.png,icon-foreground-52.png
,v3.60.0,fabric.webp,https://www.apkmirror.com/apk/zeptolab/cut-the-rope/cut-the-rope-3-60-0-release/,,,
,,,https://apkpure.com/cut-the-rope/com.zeptolab.ctr.ads/download/3.60.0,,,
,,,https://cdn.candies.monster/apks/com.zeptolab.ctr.ads/com.zeptolab.ctr.ads_3.60.0-2149022_minAPI19(arm64-v8a)(nodpi)_apkmirror.com.apk,,arm64,71.77MB
,,,https://cdn.candies.monster/apks/com.zeptolab.ctr.ads/com.zeptolab.ctr.ads_3.60.0-2149022_minAPI19(arm64-v8a)(nodpi)_apkmirror.com.apk,,arm64,71.77MB
,,,https://cdn.candies.monster/apks/com.zeptolab.ctr.ads/com.zeptolab.ctr.ads_3.60.0-2149022_minAPI19(armeabi-v7a)(nodpi)_apkmirror.com.apk,,arm32,70.69MB
,,,https://cdn.candies.monster/apks/com.zeptolab.ctr.ads/com.zeptolab.ctr.ads_3.60.0-2149022_minAPI19(x86)(nodpi)_apkmirror.com.apk,,x86,71.94MB
,,,https://cdn.candies.monster/apks/com.zeptolab.ctr.ads/com.zeptolab.ctr.ads_3.60.0-2149022_minAPI19(x86_64)(nodpi)_apkmirror.com.apk,,x86_64,71.87MB
,v3.59.1,fabric.webp,https://www.apkmirror.com/apk/zeptolab/cut-the-rope/cut-the-rope-3-59-1-release/,,,
,,,https://apkpure.com/cut-the-rope/com.zeptolab.ctr.ads/download/3.59.1,,,
,,,https://downzen.com/en/android/cut-the-rope-full-free/download/3591/,,,
,,,http://cut-the-rope-full-free.apk.watch/3.59.1/2148906,,,
,,,https://cdn.candies.monster/apks/com.zeptolab.ctr.ads/com.zeptolab.ctr.ads_3.59.1-2148906_minAPI19(arm64-v8a)(nodpi)_apkmirror.com.apk,,arm64,62.42MB
,,,https://cdn.candies.monster/apks/com.zeptolab.ctr.ads/com.zeptolab.ctr.ads_3.59.1-2148906_minAPI19(arm64-v8a)(nodpi)_apkmirror.com.apk,,arm64,62.42MB
,,,https://cdn.candies.monster/apks/com.zeptolab.ctr.ads/com.zeptolab.ctr.ads_3.59.1-2148906_minAPI19(armeabi-v7a)(nodpi)_apkmirror.com.apk,,arm32,61.88MB
,,,https://cdn.candies.monster/apks/com.zeptolab.ctr.ads/com.zeptolab.ctr.ads_3.59.1-2148906_minAPI19(x86)(nodpi)_apkmirror.com.apk,,x86,62.79MB
,,,https://cdn.candies.monster/apks/com.zeptolab.ctr.ads/com.zeptolab.ctr.ads_3.59.1-2148906_minAPI19(x86_64)(nodpi)_apkmirror.com.apk,,x86_64,62.73MB
,v3.59.0,fabric.webp,https://apkpure.com/cut-the-rope/com.zeptolab.ctr.ads/download/3.59.0,,,
,v3.58.0,fabric.webp,https://www.apkmirror.com/apk/zeptolab/cut-the-rope/cut-the-rope-3-58-0-release/,,,
,,,https://apkpure.com/cut-the-rope/com.zeptolab.ctr.ads/download/3.58.0,,,
,,,http://cut-the-rope-full-free.apk.watch/3.58.0/2148465,,,
,,,https://cdn.candies.monster/apks/com.zeptolab.ctr.ads/com.zeptolab.ctr.ads_3.58.0-2148465_minAPI19(armeabi-v7a)(nodpi)_apkmirror.com.apk,,arm32,61.35MB
