Cut the Rope,com.chillingo.cuttherope,free.webp,the original iOS classic — once paid, later free,10
,v1.17.2 (iOS 12),,https://archive.org/download/Cut_the_Rope_1.17.2_ios_12.2/Cut_the_Rope_1.17.2_ios_12.2.ipa
,v1.19.3,,https://archive.org/download/Cut_the_Rope_1.19.3_ios_8.0/Cut_the_Rope_1.19.3_ios_8.0.ipa
,v2.0,,https://archive.org/download/cut-the-rope-collection/Cut%20the%20Rope%202.0.ipa
,v2.1,,https://archive.org/download/cut-the-rope-collection/Cut%20the%20Rope%202.1.ipa
,v2.2.0,,https://archive.org/download/cut-the-rope-collection/Cut%20the%20Rope%202.2.0.ipa
,v2.2.1,,https://archive.org/download/cut-the-rope-collection/Cut%20the%20Rope%202.2.1.ipa
,v2.2.2,,https://archive.org/download/cut-the-rope-collection/Cut%20the%20Rope%202.2.2.ipa
,,,https://archive.org/download/Cut_the_Rope_2.2.2_ios_4.3/Cut_the_Rope_2.2.2_ios_4.3.ipa
,v2.3.0,,https://archive.org/download/cut-the-rope-collection/Cut%20the%20Rope%202.3.0.ipa
,v2.3.1,,https://archive.org/download/cut-the-rope-collection/Cut%20the%20Rope%202.3.1.ipa
,,,https://archive.org/download/cut-the-rope-2.3.1-app-only/Cut%20the%20Rope_2.3.1_AppOnly.ipa
,v2.3.2,,https://archive.org/download/cut-the-rope-collection/Cut%20the%20Rope%202.3.2%20%5BiOS4.3%5D.ipa
,,,https://archive.org/download/Cut_the_Rope_2.3.2_ios_4.3/Cut_the_Rope_2.3.2_ios_4.3.ipa
,,,https://archive.org/download/Cut_the_Rope_2.3_ios_4.3/Cut_the_Rope_2.3_ios_4.3.ipa
,v2.4,,https://archive.org/download/cut-the-rope-collection/Cut%20the%20Rope%202.4.ipa
,,,https://archive.org/download/Cut_the_Rope_2.4_ios_5.0/Cut_the_Rope_2.4_ios_5.0.ipa
,v2.4.1,,https://archive.org/download/Cut_the_Rope_2.4.1_ios_5.0/Cut%20the%20Rope%20%28v2.4.1%29.ipa
,v2.4.4,,https://archive.org/download/Cut_the_Rope_2.4.4_ios_5.0/Cut_the_Rope_2.4.4_ios_5.0.ipa
,v2.5,,https://archive.org/download/cut-the-rope-collection/Cut%20the%20Rope%202.5%20%5BiOS5.0%5D.ipa
,,,https://archive.org/download/cut_the_rope_i5_ipa_2.5_ios_5.0/Cut_the_Rope_i5_ipa_2.5_ios_5.0.ipa
,v2.6,,https://archive.org/download/cut-the-rope-collection/Cut%20the%20Rope%202.6%20%5BiOS6.0%5D.ipa
,,,https://archive.org/download/Cut_the_Rope_2.6_ios_6.0/Cut_the_Rope_2.6_ios_6.0.ipa
,v3.3.0,,https://archive.org/download/cut-the-rope-3.3.0-app-only/Cut%20the%20Rope_3.3.0_AppOnly.ipa
,v3.10.3,,https://archive.org/download/cut-the-rope-3.10.3-64-bit/Cut%20the%20Rope%203.10.3%2064%20Bit.ipa
,v3.24.1,,https://archive.org/download/Cut_the_Rope_3.24.1_ios_8.0/Cut_the_Rope_3.24.1_ios_8.0.ipa
,v3.32.0,,https://archive.org/download/cut-the-rope-3.32.0/Cut%20the%20Rope%203.32.0.ipa
,v3.33.0,,https://archive.org/download/cut-the-rope-3.33.0/Cut%20the%20Rope%203.33.0.ipa
+ Cut the Rope GOLD,com.chillingo.cuttheropegold,free.webp,,10
,v2.7.0,,https://archive.org/download/cut-the-rope-collection/Cut%20the%20Rope%20GOLD%202.7.0.ipa
,,,https://archive.org/download/cut-the-rope_202301/Cut%20the%20Rope%20GOLD%202.7.0.ipa
,v2.7.1,,https://archive.org/download/cut-the-rope-collection/Cut%20the%20Rope%20GOLD%202.7.1.ipa
,v2.7.2,,https://archive.org/download/cut-the-rope-collection/Cut%20the%20Rope%20GOLD%202.7.2.ipa
,,,https://archive.org/download/cut_the_rope_2.7.2_ios_6.0/Cut_the_Rope_2.7.2_ios_6.0.ipa
,v2.7.0 (re-collection),,https://archive.org/download/Cut_the_Rope_2.7.0_ios_13/Cut_the_Rope_2.7.0_ios_13.ipa
,v3.10.3,,https://archive.org/download/cut-the-rope-collection/Cut%20the%20Rope%20GOLD%203.10.3.ipa
Cut the Rope Free (iOS),com.chillingo.cuttheropefree,free.webp,the limited free variant,8
,v1.3,,https://archive.org/download/chuzzle-android/01%20Cut%20the%20Rope%20Free%201.3%20%287167038%29.ipa
,v1.3.1,,https://archive.org/download/chuzzle-android/02%20Cut%20the%20Rope%20Free%201.3.1%20%288364033%29.ipa
,v1.4.1,,https://archive.org/download/chuzzle-android/03%20Cut%20the%20Rope%20Free%201.4.1%20%2810383045%29.ipa
,v1.4.2,,https://archive.org/download/chuzzle-android/04%20Cut%20the%20Rope%20Free%201.4.2%20%2810833833%29.ipa
,v2.0,,https://archive.org/download/chuzzle-android/05%20Cut%20the%20Rope%20Free%202.0%20%2811517265%29.ipa
,v2.0.1,,https://archive.org/download/chuzzle-android/06%20Cut%20the%20Rope%20Free%202.0.1%20%2812142884%29.ipa
,v2.1,,https://archive.org/download/chuzzle-android/07%20Cut%20the%20Rope%20Free%202.1%20%2813096453%29.ipa
,v2.2.2,,https://archive.org/download/chuzzle-android/08%20Cut%20the%20Rope%20Free%202.2.2%20%2814993234%29.ipa
,v2.3,,https://archive.org/download/chuzzle-android/09%20Cut%20the%20Rope%20Free%202.3%20%2815679213%29.ipa
,v2.3.1,,https://archive.org/download/chuzzle-android/10%20Cut%20the%20Rope%20Free%202.3.1%20%2816568365%29.ipa
,v2.3.2,,https://archive.org/download/chuzzle-android/11%20Cut%20the%20Rope%20Free%202.3.2%20%28186342636%29.ipa
,v2.3.6,,https://archive.org/download/chuzzle-android/12%20Cut%20the%20Rope%20Free%202.3.6%20%28422952667%29.ipa
,v2.3.7,,https://archive.org/download/chuzzle-android/13%20Cut%20the%20Rope%20Free%202.3.7%20%28595152656%29.ipa
,v2.3.8,,https://archive.org/download/chuzzle-android/14%20Cut%20the%20Rope%20Free%202.3.8%20%28668892745%29.ipa
,v2.4,,https://archive.org/download/chuzzle-android/15%20Cut%20the%20Rope%20Free%202.4%20%28709992728%29.ipa
,v2.4.4,,https://archive.org/download/chuzzle-android/16%20Cut%20the%20Rope%20Free%202.4.4%20%28811043570%29.ipa
,v2.4.5,,https://archive.org/download/chuzzle-android/17%20Cut%20the%20Rope%20Free%202.4.5%20%28811981747%29.ipa
,v2.6 (a),,https://archive.org/download/chuzzle-android/18%20Cut%20the%20Rope%20Free%202.6%20%28813172141%29.ipa
,v2.6 (b),,https://archive.org/download/chuzzle-android/19%20Cut%20the%20Rope%20Free%202.6%20%28838566592%29.ipa
Cut the Rope Lite,com.chillingo.cuttheropelite,free.webp,,6
,v1.1.2,,https://archive.org/download/cuttheropelite1.1.2/com.chillingo.cuttheropelite-iOS3.0-%28Clutch-2.0.4%29.ipa
,v2.3.8,,https://archive.org/download/com-chillingo-cuttheropelite-ios5-0-clutch-2-0-4-ipa/com.chillingo.cuttheropelite-iOS5.0-%28Clutch-2.0.4%29.ipa
,v2.3.1 (app only),,https://archive.org/download/cut-the-rope-2.3.1-app-only/Cut%20the%20Rope_2.3.1_AppOnly.ipa
,v3.3.0 (app only),,https://archive.org/download/cut-the-rope-3.3.0-app-only/Cut%20the%20Rope_3.3.0_AppOnly.ipa
Cut the Rope HD,com.chillingo.cuttheropehd,free.webp,iPad version of the original,8
,v1.0,,https://archive.org/download/cut-the-rope-hd-archive/Cut%20the%20Rope%20Original%20HD/Cut%20the%20Rope%20HD%20v1.0%20%28iOS%203.2%2B%29.ipa
,,,https://archive.org/download/cut-the-rope-hd-archive/Cut%20the%20Rope%20Original%20HD/Cut%20the%20Rope%20HD%20Free%20v2.3.1%20%28iOS%204.3%2B%29.ipa
,v1.1.2,,https://archive.org/download/cut-the-rope-hd-archive/Cut%20the%20Rope%20Original%20HD/Cut%20the%20Rope%20HD%20v1.1.2%20%28iOS%203.2%2B%29.ipa
,,,https://archive.org/download/cut-the-rope-hd-archive/Cut%20the%20Rope%20Original%20HD/Cut%20the%20Rope%20HD%20Free%20v2.3.1%20%28iOS%204.3%2B%29.ipa
,v1.2.1,,https://archive.org/download/cut-the-rope-hd-archive/Cut%20the%20Rope%20Original%20HD/Cut%20the%20Rope%20HD%20v1.2.1%20%28iOS%203.2%2B%29.ipa
,,,https://archive.org/download/cut-the-rope-hd-archive/Cut%20the%20Rope%20Original%20HD/Cut%20the%20Rope%20HD%20Free%20-%20Lite%201.0.ipa
,,,https://archive.org/download/Cut_the_Rope_HD_1.2.1_ios_3.2/Cut_the_Rope_HD_1.2.1_ios_3.2.ipa
,v1.6,,https://archive.org/download/cut-the-rope-hd-archive/Cut%20the%20Rope%20Original%20HD/Cut%20the%20Rope%20HD%20v1.6%20%28iOS%203.2%2B%29.ipa
,v1.7.1,,https://archive.org/download/cut-the-rope-hd-archive/Cut%20the%20Rope%20Original%20HD/Cut%20the%20Rope%20HD%20v1.7.1%20%28iOS%203.2%2B%29.ipa
,v1.9,,https://archive.org/download/cut-the-rope-hd-archive/Cut%20the%20Rope%20Original%20HD/Cut%20the%20Rope%20HD%20v1.9%20%28iOS%203.2%2B%29.ipa
,,,https://archive.org/download/cut-the-rope-hd-1.9_202111/Cut_the_Rope_HD_1.9.ipa
,v2.0.1,,https://archive.org/download/cut-the-rope-hd-archive/Cut%20the%20Rope%20Original%20HD/Cut%20the%20Rope%20HD%20v2.0.1%20%28iOS%204.3%2B%29.ipa
,v2.1,,https://archive.org/download/cut-the-rope-hd-archive/Cut%20the%20Rope%20Original%20HD/Cut%20the%20Rope%20HD%20v2.1%20%28iOS%204.3%2B%29.ipa
,v2.2,,https://archive.org/download/cut-the-rope-hd-archive/Cut%20the%20Rope%20Original%20HD/Cut%20the%20Rope%20HD%20v2.2%20%28iOS%204.3%2B%29.ipa
,,,https://archive.org/download/Cut_the_Rope_HD_2.2_ios_4.3/Cut_the_Rope_HD_2.2_ios_4.3.ipa
,v2.3.2,,https://archive.org/download/cut-the-rope-hd-archive/Cut%20the%20Rope%20Original%20HD/Cut%20the%20Rope%20HD%20v2.3.2%20%28iOS%204.3%2B%29.ipa
,,,https://archive.org/download/Cut_the_Rope_HD_2.3.2_ios_4.3/Cut_the_Rope_HD_2.3.2_ios_4.3.ipa
,v2.3.1 Free,,https://archive.org/download/cut-the-rope-hd-archive/Cut%20the%20Rope%20Original%20HD/Cut%20the%20Rope%20HD%20Free%20v2.3.1%20%28iOS%204.3%2B%29.ipa
,v2.4.3,,https://archive.org/download/cut-the-rope-hd-archive/Cut%20the%20Rope%20Original%20HD/Cut%20the%20Rope%20HD%20v2.4.3%20%28iOS%205.0%2B%29.ipa
,v2.5,,https://archive.org/download/cut-the-rope-hd-archive/Cut%20the%20Rope%20Original%20HD/Cut%20the%20Rope%20HD%20v2.5%20%28iOS%205.0%2B%29.ipa
,,,https://archive.org/download/Cut_the_Rope_HD_2.5_ios_5.0/Cut_the_Rope_HD_2.5_ios_5.0.ipa
,,,https://archive.org/download/cut-the-rope-hd-archive/Cut%20the%20Rope%20Original%20HD/Cut%20the%20Rope%20HD%20Free%20-%20Lite%201.2%20%281.2.1%29.ipa
,v2.6,,https://archive.org/download/cut-the-rope-hd-archive/Cut%20the%20Rope%20Original%20HD/Cut%20the%20Rope%20HD%20v2.6%20%28iOS%206.0%2B%29%20%5B64-bit%20support%5D.ipa
